No.,substrate_SMILES,MW,Mv,Mp,Mi,nTA,nBM,RBN,RBF,nDB,nN,nO,nHM,nHet,nX,H%,C%,N%,O%,X%,Fsp3,max_conj_path,nCIR,Rperim,Rbrid,MCD,RFD,RCI,NNRS,nBridgeHead,nR05,nR06,nR08,nR09,AP,D/Dtr05,D/Dtr06,D/Dtr09,D/Dtr10,ZM1Kup,ON0V,Qindex,DBI,MSD,SPI,PJI2,ICR,MaxDD,S3K,PHI,PW2,PW3,PW5,MAXDN,DELS,TIE,Psi_i_t,Psi_i_0d,Psi_i_1d,Psi_i_1s,BAC,LOC,SRW05,MPC03,piPC03,piPC07,piPC10,piID,PCR,X0A,X1A,X2A,X4A,X5v,X0Av,X2Av,X4Av,AAC,IDDE,IVDE,Ges,rGes,Vindex,IC1,IC2,IC3,IC5,SIC5,CIC0,CIC1,CIC2,CIC3,CIC4,BIC0,BIC1,BIC2,BIC3,BIC4,J_A,VE1sign_A,Chi_D,J_D,VE1sign_D,VE2sign_D,Acon,TI2_L,SpDiam_L,VR2_L,AVS_X,ChiA_X,SpPosA_X,SpDiam_X,SM5_X,VE1_X,VE2_X,VE1sign_X,ChiA_H2,SpMAD_H2,VE1_H2,VE2sign_H2,H_Dt,Chi_Dt,J_Dt,SpMaxA_Dt,VE1_Dt,VE2_Dt,VE1sign_Dt,VE2sign_Dt,WiA_D/Dt,H_D/Dt,Chi_D/Dt,ChiA_D/Dt,J_D/Dt,HyWi_D/Dt,SpPosA_D/Dt,SM1_Dz(Z),VE2sign_Dz(Z),SM3_Dz(m),VE1sign_Dz(m),WiA_Dz(v),Chi_Dz(v),J_Dz(v),VE1sign_Dz(v),VE2sign_Dz(v),VE3sign_Dz(v),J_Dz(e),ChiA_Dz(p),SM1_Dz(p),VE1sign_Dz(p),VE2sign_Dz(p),VE3sign_Dz(p),Chi_Dz(i),ChiA_Dz(i),VE3sign_Dz(i),AVS_B(m),SpPosA_B(m),SpMax_B(m),SpMAD_B(m),VE2_B(m),VE1sign_B(m),VE1sign_B(v),VE2sign_B(v),SpPosA_B(e),EE_B(e),VE1_B(e),VE2sign_B(e),AVS_B(p),ChiA_B(p),SpPosA_B(p),SpDiam_B(p),ChiA_B(i),SpPosA_B(i),SpMax_B(i),AVS_B(s),ChiA_B(s),HyWi_B(s),SpPosA_B(s),SpMaxA_B(s),SpDiam_B(s),SpMAD_B(s),SM4_B(s),VE1_B(s),VE1sign_B(s),VE2sign_B(s),ATS8m,ATS3v,ATS7e,ATS4i,ATS6i,ATS2s,ATS4s,ATS5s,ATSC4m,ATSC6m,ATSC7m,ATSC2v,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC3i,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS5v,MATS6v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS6p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS6v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,GGI2,GGI3,GGI4,GGI5,GGI7,GGI9,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,SpMax1_Bh(v),SpMax1_Bh(e),SpMax2_Bh(e),SpMax7_Bh(e),SpMax4_Bh(i),SpMax2_Bh(s),SpMax3_Bh(s),SpMax4_Bh(s),SpMax5_Bh(s),SpMax6_Bh(s),SpMax8_Bh(s),SpMin1_Bh(m),SpMin2_Bh(m),SpMin5_Bh(m),SpMin8_Bh(m),SpMin1_Bh(v),SpMin2_Bh(e),SpMin7_Bh(e),SpMin8_Bh(e),SpMin1_Bh(i),SpMin3_Bh(i),SpMin4_Bh(i),SpMin1_Bh(s),SpMin2_Bh(s),SpMin3_Bh(s),SpMin4_Bh(s),SpMin5_Bh(s),SpMin7_Bh(s),SpMin8_Bh(s),P_VSA_LogP_2,P_VSA_LogP_4,P_VSA_LogP_5,P_VSA_LogP_6,P_VSA_LogP_8,P_VSA_MR_1,P_VSA_MR_2,P_VSA_MR_3,P_VSA_MR_4,P_VSA_MR_5,P_VSA_MR_7,P_VSA_e_3,P_VSA_e_5,P_VSA_s_3,P_VSA_s_4,P_VSA_s_6,P_VSA_ppp_L,P_VSA_ppp_D,P_VSA_ppp_A,P_VSA_ppp_cyc,P_VSA_ppp_ter,P_VSA_charge_1,P_VSA_charge_2,P_VSA_charge_3,P_VSA_charge_4,P_VSA_charge_5,P_VSA_charge_6,P_VSA_charge_7,P_VSA_charge_8,P_VSA_charge_9,P_VSA_charge_10,P_VSA_charge_11,P_VSA_charge_12,P_VSA_charge_13,P_VSA_charge_14,Eta_epsi_A,Eta_betaS_A,Eta_beta_A,Eta_C_A,Eta_L_A,Eta_F_A,Eta_B,Eta_B_A,Eta_sh_p,Eta_sh_y,Eta_sh_x,Eta_D_AlphaB,Eta_D_epsiB,Eta_D_epsiC,Eta_D_epsiD,Eta_D_beta,SpMaxA_EA(ed),SpMaxA_EA(bo),SpDiam_EA(bo),SpMAD_EA(bo),SpMax_EA(dm),SpMaxA_EA(dm),SpAD_EA(dm),SpMAD_EA(dm),SpMaxA_EA(ri),SpDiam_EA(ri),SpMAD_EA(ri),SpMax_AEA(ed),SpMAD_AEA(ed),SpDiam_AEA(bo),SpMax_AEA(dm),SpMAD_AEA(dm),SpMAD_AEA(ri),Chi0_EA(dm),SM03_EA(ed),SM07_EA(bo),SM15_EA(dm),SM08_AEA(bo),SM11_AEA(bo),SM03_AEA(ri),SM12_AEA(ri),SM13_AEA(ri),SM14_AEA(ri),Eig11_EA(bo),Eig02_EA(dm),Eig03_EA(dm),Eig04_EA(dm),Eig05_EA(dm),Eig06_EA(dm),Eig09_EA(dm),Eig11_EA(dm),Eig12_EA(dm),Eig13_EA(dm),Eig14_EA(dm),Eig15_EA(dm),Eig05_EA(ri),Eig07_EA(ri),Eig12_EA(ri),Eig14_EA(ri),Eig02_AEA(ed),Eig05_AEA(ed),Eig15_AEA(ed),Eig02_AEA(bo),Eig10_AEA(bo),Eig12_AEA(bo),Eig13_AEA(bo),Eig02_AEA(dm),Eig03_AEA(dm),Eig04_AEA(dm),Eig06_AEA(dm),Eig08_AEA(dm),Eig10_AEA(dm),Eig13_AEA(dm),Eig15_AEA(dm),Eig11_AEA(ri),Eig15_AEA(ri),nCp,nCs,nCt,nCq,nCrs,nCrt,nCb-,nCconj,nR=Cp,nR=Ct,nRCOOR,nROCON,nRNR2,nArNO2,nN(CO)2,nOHp,nOHs,nOHt,nROR,nArOR,nPyrrolidines,nOxolanes,nImidazoles,nPyrimidines,nHDon,nHAcc,C-002,C-005,C-006,C-008,C-009,C-011,C-012,C-025,C-026,C-027,C-028,C-029,C-034,C-040,C-041,C-042,C-043,H-046,H-047,H-048,H-049,H-051,H-052,H-053,O-058,O-060,N-068,N-072,N-073,N-075,Cl-089,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SsssN,SsOH,SaaO,NssCH2,NsssCH,NdssC,NaasC,NaaaC,NssssC,NsssN,NaasN,NdO,NssO,minssCH2,minaaCH,minsssCH,mindssC,minaasC,minssssC,minsOH,MaxsCH3,MaxssCH2,MaxdsCH,MaxsssCH,MaxdssC,MaxaasC,MaxssssC,MaxaaN,MaxsOH,MaxdO,MaxssO,MaxsCl,gmax,CATS2D_02_DA,CATS2D_03_DA,CATS2D_04_DA,CATS2D_05_DA,CATS2D_06_DA,CATS2D_07_DA,CATS2D_08_DA,CATS2D_09_DA,CATS2D_02_DL,CATS2D_03_DL,CATS2D_04_DL,CATS2D_05_DL,CATS2D_06_DL,CATS2D_07_DL,CATS2D_08_DL,CATS2D_09_DL,CATS2D_01_AA,CATS2D_02_AA,CATS2D_03_AA,CATS2D_04_AA,CATS2D_05_AA,CATS2D_06_AA,CATS2D_07_AA,CATS2D_09_AA,CATS2D_02_AL,CATS2D_03_AL,CATS2D_04_AL,CATS2D_05_AL,CATS2D_07_AL,CATS2D_08_AL,CATS2D_00_LL,CATS2D_02_LL,CATS2D_04_LL,CATS2D_05_LL,CATS2D_07_LL,SHED_DA,SHED_DL,SHED_AA,SHED_AL,SHED_LL,T(N..N),T(N..O),T(N..Cl),T(O..O),T(O..Cl),B01[C-N],B01[N-N],B01[N-O],B02[N-N],B02[N-O],B02[O-O],B03[N-N],B03[N-O],B03[N-Cl],B03[O-O],B04[C-N],B04[N-O],B04[O-O],B05[C-C],B05[C-N],B05[C-O],B05[N-O],B05[O-O],B05[O-Cl],B06[C-N],B06[C-O],B06[C-Cl],B06[N-O],B06[N-Cl],B06[O-O],B07[C-C],B07[C-N],B07[C-O],B07[N-O],B07[O-O],B08[C-C],B08[C-N],B08[C-O],B08[O-O],B09[C-C],B09[C-N],B09[C-O],B09[C-Cl],B09[N-O],B10[C-C],B10[C-O],B10[O-O],F01[C-N],F01[C-O],F01[N-N],F02[C-N],F02[C-O],F02[N-O],F02[O-O],F03[C-N],F03[C-O],F03[N-N],F03[N-O],F03[O-O],F04[C-C],F04[C-N],F04[C-O],F04[C-Cl],F04[N-O],F04[O-O],F05[C-O],F05[N-O],F05[O-O],F05[O-Cl],F06[C-N],F06[O-O],F07[C-C],F07[C-N],F07[C-O],F07[N-O],F09[C-O],F09[C-Cl],F09[N-O],F10[C-C],F10[C-O],F10[N-O],F10[O-O],qpmax,qnmax,Q2,RPCG,RNCG,LDI,Uc,Hy,ALOGP2,BLTD48,SAscore,Ro5,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_cons,LLS_01,CMC-80,CMC-50,Inflammat-80,Inflammat-50,Depressant-80,Psychotic-80,Psychotic-50,Hypertens-80,Hypertens-50,Hypnotic-80,Hypnotic-50,Neoplastic-80,Neoplastic-50,Infective-80,Infective-50,QED,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-22,MDEN-23,MDEN-33,ChiralCenter,meanDistFromCC,nLevel1,nLevel2,nLevel3,nLevel4,nLevel5,nLevel6,nLevel8,nLevel9,nLevel10,phLevel1,phLevel2,phLevel3,arLevel2,arLevel3,s1_size,s2_size,s1_relSize,s2_relSize,s3_relSize,s4_relSize,s2_phSize,s3_phSize,s1_phRelSize,s2_phRelSize,s3_phRelSize,s2_phRelSize_2,s3_phRelSize_2,s4_phRelSize_2,s2_pathLength,s3_pathLength,s2_relPathLength,s2_relPathLength_2,s3_relPathLength_2,s4_relPathLength_2,s2_numRotBonds,s3_numRotBonds,s4_numRotBonds,s2_numAroBonds,s3_numAroBonds,s4_numAroBonds,s34_size,s34_phSize,s34_phRelSize
1,OCCCCC1=CC=CC=C1,150.24,0.576096,0.631372,1.124632,1,6,4,0.16,0,0,1,0,1,0,56,40,0,4,0,0.4,6,1,6,0,0.545454545,0,1,1,0,0,1,0,0,0.545454545,0,36.25238095,0,0,110.1496786,4.116666667,4,2.121320344,3.818614694,3.787119291,1,2.231270255,10,3.191341461,3.7003503,0.512121212,0.272077922,0.075581944,1.187665108,5.82434949,12.58030839,0.024541577,-0.003608788,-0.007132404,0.000673124,6,1.886962701,0,2.63905733,3.457892725,3.626006212,2.784239339,5.839187112,1.249604323,0.721937391,0.493804696,0.333318147,0.154201964,0.685332952,0.605672006,0.222192678,0.077543199,1.182966195,3.095795255,0.865856617,9,0.818181818,0.407236597,2.675084952,3.429275071,3.89366069,4.00385619,0.862183501,3.460889994,1.968771238,1.214581119,0.7501955,0.64,0.246074237,0.55645672,0.713339274,0.809938262,0.832860534,29.87518409,0.131038867,0.356056936,1.95831315,0.17694249,0.016085681,0.115760455,3.141283132,4.405841583,0.957427108,0.987609391,0.998626684,0.320224609,2,0,3.29607729,0.29964339,0.145437588,0.340646393,1.271080205,2.960385916,0.008873598,16.06706349,0.229714111,1.26342761,4.723404864,3.075602731,0.279600248,0.167455243,0.015223204,0.71004329,100.9714286,1.620842064,0.147349279,8.914631351,3.599821543,0.751999739,0.223143551,0.027800285,9.8972352,0.305859139,2.448348507,0.406688966,2.236789313,0.369183909,0.033562174,-0.47603296,2.300787983,0.035755134,-0.78845736,0.45344232,0.041222029,-0.377825744,0.416957653,0.037905241,-0.554867996,3.30155809,1.302927048,3.552821753,1.450585326,0.252690528,0.11110343,0.113360177,0.010305471,1.302532801,4.475021576,2.77963244,0.010101505,3.221767181,0.307739431,1.24014873,5.099721311,0.300366186,1.293135734,3.552790321,4.422876272,0.236402879,4.09556967,2.227327454,0.569663754,6.95775018,1.735569049,7.730064173,2.900938668,0.100835945,0.009166904,1.109670428,2.967949313,3.272771967,4.195126149,3.766765371,4.642790099,4.605171686,4.458218862,10.71666301,6.987248383,5.794063999,5.827124449,0.03379671,0.06264468,0.08436114,0.08095644,0.07305291,0.04471263,0.06402582,0.04935969,0.567528119,4.715998604,9.117101902,13.14497438,12.49467761,12.0781714,10.12135787,13.56685785,9.826859849,-0.024632222,-0.211006824,-0.041144681,-0.05689093,1.32732E-05,0.044775708,-0.028538695,0.019335389,0.02799951,-0.177794109,-0.031618133,0.00916303,-0.06917314,0.044895588,-0.087330909,-0.115334586,-0.030465196,-0.030253234,-0.032007215,0.107409102,-0.041507798,-0.127889475,0.060242294,-0.138453822,-0.022688255,-0.053528338,-0.149247689,-0.124510814,0.044153167,0.067108008,-0.127133761,-0.020307371,-0.052192849,0.011904226,-0.167889626,-0.135336892,0.041453824,-0.095852481,-0.109477991,-0.047274238,-0.062525762,-0.056717507,0.149547803,0.017461368,-0.079870683,1.075004261,1.202820565,0.970304874,0.97898505,0.932618026,0.883651875,1.03286584,0.991271837,1.105949067,1.231321034,1.000617601,0.998090295,1.009699684,0.753926009,0.992064534,0.940928131,0.719656142,0.787836557,0.916623644,1.746136472,2.178437818,1.118434922,1.216767,0.989056141,0.986144538,0.90780272,1.120090936,1.208707487,0.981925526,0.979936381,0.904541815,1.091744883,1.001521109,0.751318209,1.006924877,0.936986257,0.739563098,0.818996695,0.94089845,0.645776189,1.678209194,2.105253498,0.444444444,0.1875,0.151111111,0.090277778,0.043402778,0,0.090909091,0.037037037,0.01875,0.021587302,0.015046296,0.012081633,0.014467593,0.020408163,0,0,3.857822474,3.927034026,3.618046926,2.01469183,2.925431981,4.751385273,3.99678285,3.674221863,3.580231305,3.061366857,2.09691073,2.072287136,1.87404953,1.098503619,0.466261105,2.03559664,1.623291282,0.039171573,0,1.895454658,1.108511476,0.820555613,1.320282159,1.045550808,0.689940739,0.239108334,0.217551799,0,0,7.603595218,0,3.185574951,0,0,129.482122,23.54220399,42.68334316,0,7.603595218,0,0,42.68334316,10.78917017,47.38123737,42.68334316,58.17040754,42.68334316,42.68334316,50.56681232,42.68334316,42.68334316,0,0,0,0,47.38123737,10.78917017,70.62661198,82.39771398,0,0,0,0,0,0.506666667,0.522727273,1.068181818,0.628389132,0.282853202,0.502444545,0.068148347,0.006195304,0.0625,0.09375,0,0.015151516,0.04,-0.033333333,0.039141414,0.25,0.633186446,0.313105674,6.444162419,1.71209573,0,0,0,0,0.229215806,4.521373862,1.317333928,5.339722622,1.38215286,4.729265743,2.718593757,1.344352805,1.335799669,4.716362108,5.093750201,8.179313715,0,11.04604134,1.414213562,-2.346834714,2.118062921,1.606921771,1.5,-3,0,0,0,0,0,0,0,0,0,0,0,0.660361162,-0.795182931,0,0,3.729058533,2.737264806,0,2.956600703,-0.5,0,0,1.841680359,1.570356209,1,0.098575763,-1,-1.728433611,0,0,-1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,3.392501181,0,10.36790635,0,0,1.361990741,0,0,8.544268393,0,4,0,0,1,0,0,0,0,0,0,0.312334892,2.023356088,0,0,1.361990741,0,8.544268393,0,1.084722222,0,0,0,1.361990741,0,0,8.544268393,0,0,0,8.544268393,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,9,10,5,3,0,0,6.613805215,0,6.613805215,5.040088473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.20939523,-0.395006388,0.256552998,0.246848728,0.465659233,0.088755981,2.807354922,-0.294013883,6.04717281,-3.737997591,2.877091179,0,1,0.833333333,0.833333333,0.9,1,0.938095238,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.608235203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,OC(C)CCC1=CC=CC=C1,150.24,0.576096,0.631372,1.124632,2,6,3,0.12,0,0,1,0,1,0,56,40,0,4,0,0.4,6,1,6,0,0.545454545,0,1,1,0,0,1,0,0,0.545454545,0,36.10793651,0,0,112.1496786,4.45,5,2.34520788,3.613107451,5.023844329,0.75,1.980825936,9,3.191341461,3.117765632,0.543939394,0.263039486,0.078172308,1.518327664,6.482488662,14.06643886,0.022565252,-0.0036917,-0.007144967,0.00066452,8,1.705144519,0,2.63905733,3.457892725,3.684180933,0,5.839187112,1.249604323,0.736768001,0.480699427,0.34424869,0.146060742,0.704669866,0.620502616,0.221022697,0.072873657,1.182966195,2.913977073,1.309296668,9,0.818181818,0.431432166,2.755084952,3.559079571,3.86346519,3.97366069,0.855681254,3.460889994,1.888771238,1.084776619,0.780391,0.6701955,0.246074237,0.573097888,0.740340505,0.803657157,0.82657943,29.08231535,0.024660607,0.37216745,2.046920976,0.10643298,0.009675725,0.125158596,2.905404631,4.418137935,0.957427108,0.961398855,0.998979871,0.303580438,2,0,3.275529791,0.297775436,0.124890088,0.327132739,1.232539789,3.062617445,0.000780635,16.43492063,0.237013443,1.303573935,4.579541681,3.114468033,0.283133458,0.217880865,0.019807351,0.707417027,101.3333333,1.627953773,0.147995798,8.953745754,3.595274166,0.750023937,0.223143551,0.022049211,9.738500195,0.242588267,2.327136385,0.426862247,2.347742357,0.297192628,0.027017512,-0.579658165,2.421044612,0.037431951,-0.78845736,0.375293862,0.034117624,-0.468191392,0.438612768,0.039873888,-0.664927134,3.319739908,1.317291986,3.555498206,1.440232333,0.256839553,0.080467861,0.071087005,0.006462455,1.316903177,4.494195776,2.82536092,0.007310431,3.239948999,0.298066453,1.252552777,5.104175906,0.291729027,1.307618023,3.555279911,4.47135809,0.22996188,4.111431839,2.265635095,0.57027426,6.970789365,1.731839588,7.7390792,2.952907967,0.083272108,0.007570192,0.467621613,2.995867536,3.324058895,4.258968715,3.726544269,4.694401929,4.653962255,4.49050653,11.23654012,7.194604438,5.933042301,5.807775147,0.03379671,0.05672916,0.11938851,0.08544951,0.05521392,0.06631884,0.06101325,0.03067362,0.571432925,6.460616,10.20554,20.44590889,15.003432,12.344936,15.372584,13.127484,6.0112,-0.024632222,-0.092625486,-0.19270087,-0.010859562,0.176299573,-0.175598469,-0.07055104,0.051491379,0.02799951,-0.117100438,-0.12164633,0.097680477,-0.221059039,0.090982045,-0.087330909,-0.025399339,-0.172618239,-0.014230805,0.121295515,-0.070152329,-0.066379227,-0.042691554,0.060242294,-0.126747245,-0.06340874,-0.012105982,-0.241705091,-0.076884401,0.108553926,0.067108008,-0.127972947,-0.048728673,-0.012363545,0.01070169,-0.24498525,-0.07741523,0.11126982,-0.160111622,0.004610605,-0.195553578,-0.037061228,0.173270452,-0.034401023,-0.059373591,-0.075375494,1.075004261,1.089174481,1.177004826,0.924596992,0.736989491,1.17539976,1.014702736,0.819656705,1.105949067,1.173055109,1.076885212,0.942640834,1.153114331,0.732578792,0.992064534,0.854590294,1.371696597,0.74406786,0.535483631,1.314882917,0.913105314,1.118434922,1.205528686,1.026143687,0.931358731,0.895611268,1.120090936,1.209513106,1.016980212,0.925495471,0.90536304,1.188298376,0.928741323,0.665898855,1.074238466,0.827120337,1.377169178,0.76795622,0.495728785,1.436762991,1.306457983,0.94878244,0.666666667,0.1875,0.311111111,0.201388889,0.055555556,0,0.181818182,0.051282051,0.01875,0.044444444,0.028769841,0.016489796,0.027777778,0,0,0,3.858061122,3.92779217,3.624578985,2.119144993,2.925431981,4.750482972,3.976186374,3.713791456,3.674221863,3.281382252,1.991806883,2.068471238,1.866071558,1.104938804,0.380805383,2.034234638,1.618109601,0.114082805,0,1.895243199,1.103854219,0.820555613,1.290226189,1.010224328,0.678178132,0.249183928,0.217551799,0,0,5.069063478,0,3.185574951,0,0,94.16881597,58.85550998,42.68334316,0,13.89426774,0,0,42.68334316,8.254638429,56.20644163,42.68334316,64.46108006,42.68334316,42.68334316,50.56681232,51.50854742,42.68334316,0,0,0,0,47.38123737,17.07984269,82.39771398,70.62661198,0,0,0,0,0,0.506666667,0.522727273,1.068181818,0.66374312,0.273760899,0.515180142,0.2123063,0.019300573,0.15625,0.1875,0,0.015151516,0.04,-0.033333333,0.039141414,0.25,0.636099518,0.313193487,6.44512836,1.781670711,0,0,0,0,0.230459581,4.53505539,1.377774901,5.351952383,1.423410527,4.713906683,2.752206108,1.401642842,1.406037437,5.79468984,5.459585514,8.240228482,0,11.17045309,1.479483504,-2.346834714,2.247590001,2.01284013,1.5,-3,0,0,0,0,0,0,0,0,0,0,0,0.529595713,-0.89139916,0,0,4.613435984,2.829691385,0,3.202213234,-0.5,0,0,2.416996013,1.578301352,1,-0.313788584,-1,-1.704319633,0,0,-1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,5,0,0,0,0,0,0,0,0,1.822361111,1.821944444,0,10.22756236,-0.184994331,0,1.299444444,0,0,9.013681973,0,2,1,0,1,0,0,0,0,0,0,0.851203704,2.005827664,-0.184994331,0,1.299444444,0,9.013681973,1.822361111,0.970740741,0,-0.184994331,0,1.299444444,0,0,9.013681973,0,0,0,9.013681973,0,0,0,0,0,0,0,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,9,10,4,3,1,0,5.669644725,0,5.669644725,5.672465297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.209764421,-0.392047882,0.251908117,0.253145158,0.473126099,0.091851737,2.807354922,-0.294013883,5.66630416,-3.737997591,3.365193264,0,1,0.833333333,0.833333333,0.9,1,0.938095238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.650418313,0,1.552997083,1,0,0,0.333333333,0,0,0,0,0,0,0,0,1,3.2,3,1,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0.090909091,0.090909091,0.727272727,0,1,0,0,0.090909091,0,1,0,0,0,0,0,0,0.75,0,0,2,0,0,6,9,1,0.090909091
